id,rating,review,extra,assessment,workload,date
23693,5666,"     After having Prof. Lilla this semester, I definitely agree with all of the previous reviews. Mark Lilla is the kind of professor that sparks genuine intellectual curiosity from his students; He is the kind of professor that Columbia brags about in its brochures. This class doesn't feel like a requirement at all, I actually looked forward to class because I wanted to listen to his words of wisdom. The class is great, he really knows what he is talking about, and he'll be more interested in teaching you about the philosophical and political themes that show up in the books, than the structure and literary resources of these books. As cheesy as it may sound, you'll learn the most about life in this course-making it a great introduction to the college experience. Don't expect easy grades, you'll receive 'real' grades.",190.166.154.45,Biweekly 200 words posts in courseworks. Three 600 words posts in courseworks. 1 three pages written excercise (doesn't count towards your grade). 1 take home 2000-3000 words essay which counts as your midterm. Lithum final.,4,2009-12-30 16:29:10
21201,5944,"This class is a very interesting introduction to architecture and forces you to see things through an entirely new perspective. The second two projects for this class were more exciting than the first, mainly because it was more hands-on and more related to architecture.

While Anda is helpful at times, the way in which she conveys what she wants is rather convoluted. She expects us to extract all information from the vague directions in the project assignment sheets, and when she is asked to clarify the assignment, she tells us to refer back to the assignment sheet. 

Additionally, be prepared to face incredibly harsh critics- most of them were her classmates from architecture school. An analogy for review day is- swimming in a tank of piranhas, and Anda being one of them. If you think you'll be all alone defending your project in front of the panel of critics, you will be. She does not attempt to save you from any attack from the critics, and attacks you, as well. 

The class is enjoyable, but be prepared to come back feeling awfully miserable from a critique. ",128.59.34.22,"3 main projects, the last project involves extensive model making. Also be prepared to spend a lot of money at Pearl/Janoff's",3,2008-04-29 00:00:00
2008,911,"If you think you're going to be like zorro think again. All you learn is hand positions, and the ways to step. Plus, you wear dirty masks and gloves filled with OPS (other people's sweat) Some people in the class are too aggressive and you can get hurt if you are scrawny or weak. If you're an advanced fencer Adlar is supposed to be a European Fencing Champ or something of that nature. Steeped in rich tradition. Recommend for the motivated fencer.",,miss 6 classes,2,2002-01-31 00:00:00
74236,8015,"This was a good class to take for my science requirement. Having already taken Science of Psych, I felt prepared enough to understand the general premise of most of what Dean was talking about. He tended to go really fast through material, but he was generally clear in his presentation of it. Some of the lectures were a little dry, but Dean always made an effort to include humorous slides and jokes in his presentations to make it a little more fun for us. His English accent also made everything infinitely better.

I didn’t do any of the readings from the textbook and didn’t find them necessary to do well in the class. Everyone was always surprised by how well they did on the midterms—on one of them, the average was 93%. So on the whole, not that much work at all in this class; just keeping up with the lectures and memorizing the material before the exams sufficed to get you a good grade.",70.247.174.189,"2 midterms (25% each)
Final (50%)
Optional psychology experiment participation (got you up to 3 extra-credit percentage points for your final grade)
",3,2014-12-20 18:09:19
4106,1598,Professor Bakhle is an amazing professor. She is worth taking th class even if one isnt interested in asian civ! her style of teaching is involving the students in discussions and make them think on their own. she is  an authority and knows who is sleeping in the lecture...i really enjoyed her class!,,decent; shit load to read but only one paper and VERY easy exams (multiple choice),4,2002-12-20 00:00:00
81604,10248,"Adam Brown is a steal. He is extremely helpful and wants everyone in his class to succeed. His dog, which he brings in time to time, is also a very cute and sweet presence. He's a little picky with grading homeworks, but once you know what he's looking for it's moderately easy.",160.39.148.86,Avg. Frosci class,5,2019-11-25 22:07:37
26125,7283,"I took Lit Hum with Joanna for the whole year, and I'm very thankful that I did. She's a bit of an awkward discussion leader, but she's brilliant. She knows so much about the literature, is a highly observant reader that draws attention to details that can easily be skimmed over, and she wants her students to succeed. She helped change how I think in a way that I thought the Core couldn't. I actually am a more critical reader, writer, and thinker because of her. Class can seem a bit dry at times - she's not the most animated teacher. However, I wouldn't have traded this experience. I know that my next three years at Columbia will be shaped by what she taught me.",160.39.157.229,"First Semester - Three 3-page response papers (5% each), Two discussion leading sessions (5% each), Midterm (15%), Final comparative paper (3 texts) 8-10 pages (25%), Final Exam (35%)

Second Semester - Two 3-page response papers (5% each), Two discussion leading sessions (5% each), Midterm (15%), Two 5-7 page comparative papers (2 texts) (15% each), Final Exam (35%)",4,2011-05-19 14:28:26
26634,4328,"Overall, I enjoyed Dev Bio with Dr. Heicklen.  She is very passionate about the subject matter and wants to share her excitement with her students.  This class, however, is not all fun and games.

First off, going to class is a necesity- the only notes you get are in class (there are blank powerpoints on courseworks that make no sense if you don't go.  It is also necessary to pay attention for the whole class, since Dr. Heicklen goes really fast, can be super confusing, and there are only review sessions right before the exams.

The exams were tough- you either know the material or you don't, and literally anything from class can be tested, including questions about the articles that we read for class.  Study hard, and go to the TA review sessions, which are crucial to doing well.  Review your notes, and do the practice problems well in advance- you learn the material through the problems (similar to Mowsh bio) and if there is something tripping you up, you should have plenty of time to ask questions.

To expand on the articles, there are 8 in a semester, usually about 10 pages total. You have to answer some questions to turn in before class, and then you do clicker questions in class as discussion.  The challenge is that the questions for the hand in are tough, and you cannot ask a TA or Dr. H herself about them.  You must read, re-read, and read the articles again, and then answer the questions.  I recommend working in a group for these after you've tried them yourself.

Overall, I enjoyed the class because I found the material interesting.  Just be prepared to put in the time.",160.39.163.46,"8 articles with questions and in class questions, 2  midterms, 1 ""cumulative"" final (emphasis on the last 1/3 of the material)",3,2011-12-20 23:20:48
83066,2511,"Class is infamous at Columbia for being difficult and hard to understand. After a steep learning curve, the material becomes easier to grasp. It can be intimidating to ask questions in class but it is wise to ask them as much as you can. The professor will explain anything you ask and moves very quickly through the material. Study the class notes thoroughly and start the psets early as some later ones are very long.",,,,2021-01-01 00:00:00
84024,10116,"I thought this class was going to be easy and interesting. It was doable. But the class was SO boring - it's thousands of slides filled with largely irrelevant information and mainly Professor Dang's research (which was interesting, but not entirely relevant). The exams were open book, which is a double-edged sword because there are thousands of slides to sift through in preparation for the exam. You should show up to class, because that's the only place where he clarifies the important pieces of information.The history elements of the course are interesting.",10.1.33.193,"4 PSETs which have a mean of 100%. 40% of the class is in the A range, which is generous for the Economics department. I spent 2 hours per week for assignments. Exams were just like PSETs, but with slight mathematical modifications to test if you truly understand the intuition behind the problem.",3,2023-05-20 20:22:29
13851,235,"Anders is the man. No doubt about it. If you are only worried about getting an ""A"" in your core classes, switch immediantly. However, if you have a general interest in history, philosophy, and a handful of other topics he has a mastery of, Anders is the professor for you. Class discussions are interesting, but they dont always stick specifically to the texts. 
Some people here like everything outlined nicely for them, so they can calculate exactly what they need to do for an A, while absorbing nothing and only worrying about their GPA. Anders' class is not for these people. Nothing has a specific percentage for the final grade. He looks over all your grades, thinks about how he feels you did in the class, and picks a grade for you. To me, especially in a class like CC, that is much better than the alternative.
His views are interesting and he is good at connecting texts to the present day and if you like a laid back style of teaching, then this is the man for you.",24.60.164.86,"1 Presentation on a book, 2 Papers, Midterm, Final...His bark is worse than his bite, you can do fine in the class if you work hard and stay active in class.",4,2006-01-13 00:00:00
14954,4920,"I found Professor Kessler-Harris' class incredibly interesting and engaging, as she could bring in personal experiences and insights of the earlier feminist movements that can't be found in or relayed from textbooks. Her exceptional command of the material made this one of my favorite courses I've taken so far at Columbia. She is also very approachable outside of class and I enjoyed talking with her in her office hours. I definitely recommend taking a course with her!",68.52.76.26,"heavy weekly readings, 2 papers, 1 presentation...all very reasonable",4,2006-05-18 00:00:00
79159,1899,"This dude is crazy in the best possible way.

He draws on desks. Throws chalk. Talks trash. Goes off on wild tangents. He'll occasionally jump in the air freeze-frame style like mid-90s Michael Jordan.

But somehow in all this rifraf Aurora taught me how to use the subjunctive. And que/qui/dont. And passé simple. And plusqueparfait. And I also know how to say unicorn, for whatever that's worth.

Basically, this dude is a boss French teacher. And hilarious. Take this class. ",108.26.178.230,"Essays and tests were fair.
Final was long but easy to study for.
DON""T SKIP ONLINE ASSIGNMENTS. he looks at those. realtalk. ",4,2016-05-15 02:30:36
15390,3364,"William V. Fisher is undeniably, the man. With much needed sarcastic wit to break up the dryness of thousand-
year old texts, he unified a diverse class and created a comfortable environment for discussion. While some might say his classes lack direction, this is simply a sign of his willingness to allow students to take control of their own lit hum experience, redirecting discussion based on the enthusiasm of the class on different subjects. While at times it was aggravating that his caustic humor wasn't applied to curb the spewing idiocy of students who continually made shallow comments, he can hardly be blamed for being too nice. Will sat down with me on multiple occasions at his office hours to discuss my essays until i was completely satisfied. His philosophical teaching mixes well with his frequent references to pop culture. You won't be let down by enrolling in this section.",160.39.245.118,"number of essays and length of each to be voted on by class each semester, midterm, final",4,2006-09-05 00:00:00
27372,7918,"If there's any way to describe this class, it would be...awkward, but I'll get to that later. The class is pretty cut and dry, straight off the syllabus. There's a little bit of all the musical genres/periods, and we were usually a class behind schedule. Most of the class focuses on listening, so we mainly analyzed music in class. Which means that most information content would be from the book, though I doubt many people actually did the readings since they turned out to be unnecessary. Work wasn't stressful, but there seemed to be A TON of assignments before every class on Courseworks. Most people probably didn't do them, and it was fine. I would assume most people did fine, but you might have to put a little work into it simply because of the amount of material we covered. I've seen syllabi from a couple Music Hum sections, and this one definitely seemed to have the most (albeit easy) work. 

Despite this, this class was flat out awkward. Leanne is a very nice person who is responsive and always willing to help, but a lot of times, she would make jokes that the class would laugh at just to be polite and humor her. Having the class at 9 AM probably made it worse. There's nothing in particular that's wrong with the class, but it certainly will get boring at times and you won't leave feeling inspired about music. It's good exposure to a wide array of musical styles that's good to know, but more likely than not, it be a memorable or fond experience. ",160.39.135.154,"One short presentation, one musical analysis paper (5 pg), one analysis of an opera (La Traviata, which was amazing even for the non-opera lovers) we went to as a class, and 1 short quiz the second or third day of class. Papers were pretty easy; she grades hard on your style and grammar, perhaps more-so than content, which surprised some people. Listening-heavy midterm, and a short listening final with a take-home essay. Might be difficult if you don't have any experience with music.",3,2012-05-18 00:10:58
23964,4096,"Sen is actually a pretty good teacher. 

Granted he only teaches from his own notes, and any ""textbook"" in the class is a joke. Mostly he teaches his own examples, he tests you on his own examples, and all the exams are pretty much problems straight from the home work. 

Don't even think about getting in contact with him through email. Either show up at his office hours or try to snag the TA. If you can get him in person he's actually pretty approachable, just realize that he won't bother teaching you how to work out ""trivial"" algebra problems.

His teaching style is a little dry, but if you can manage to stay awake during class you will learn something. Halfway into the semester when people stop coming he will start taking attendace.

 The lectures themselves are a little boring, but the actual workload isn't too bad at all. Weekly problem sets can be done from his handed out notes. The entire class can really just be boiled down to ""Memorize Maxwell's Equations!""  Everying is closed book closed note. 

Grading isn't that bad, but seems a little arbitrary. He doens't change the material much from year to year, so grades are influnced by a ""Historical Curve""",128.59.34.11,"12 Problem sets, 2 problems each. 2 Midterms , Final",3,2010-01-20 21:20:22
26872,7742,"I had Glendinning for Biology 1500 and as a person who is honestly enthusiastic about Biology, I found Glenddining's ""assistance"" to be quite futile in my academic ventures. Sure, I showed up to 80% of his lectures and payed attention 55% of the time. But to tell you the truth my lack of attention went unpenalized because everything he says is from the textbook. He will stand there with his powerpoint slides and talk about the textbook diagrams and information. The textbook does a great job of explaining itself so Glendinning is just a cute talking head. I honestly enjoyed reading the book! Very informative and thorough. I never had a need to go to his office hours and I never spoke to him personally, but he SEEMS approachable. I mean, lots of people talked to him after class all the time. 

BOTTOM LINE: Read the text book! (a must). He will say that only 20% of the material on the test is on the text, but since he says exactly whats on it, this is hardly a tip. 

PS: If any pre-meds are scared of this class and thinking about taking Bio 1001 in order to prepare for this class, DO NOT BOTHER. You will be fine as long as you keep up with the material, trust me. NO need to waste your time. 

PS2: I don't have anything against the guy. But he's obviously more into his research than teaching. ",66.108.161.183,"2 midterms. (1st easy. 2nd tricky)
1 FINAL (difficult!) Lots of curveballs on this one

Curves are generous. Got 50% on a midterm and curved up to a B

",3,2012-01-09 19:25:11
83321,10050,"Professor Erden is a very reasonable and approachable professor. Her lectures are clear and slides are comprehensive. The textbook is well written, and follows the course closely. 
That said, Econometrics can be a challenging subject given the nuances of implementation in STATA and the amount of math. Furthermore, the grading can be rather arbitrary because very little partial credit is offered. If you are meticulous and follow along with each lecture, this is a standard difficult course. Lots of the learnings around causality, regression, difference in difference are needed for learning economic papers and doing more rigorous work in later classes, so the content is actually quite useful. The curve is not generous about 1/3 A, B, and C or worse, but this is a department policy. Too many people inappropriately displace their anger at the subject matter, TA grading, and departmental curve towards Professor Erden. She's fair and good at explaining concepts, especially the big ideas.",,,,2021-01-01 00:00:00
22556,6283,LOVED HER!!!! I very much agree with the positive review. A total sweetheart and fabulous lecturer. Her brilliance shines through class discussion. I believe she went to Harvard but she is incredibly modest and not one of those stuck up teachers. She was always there for her students and wanted everyone to do well. All around an A + professor and person,160.39.120.245,Papers and a take home final. Some heavy reading because the works are not easy but always fair,5,2009-04-13 14:15:46
3572,296,"I came to Columbia University with the intention of majoring in film. Alas, I took the Intro to Film course taught by Larry Engel. Dare I say this was the worst experience of my life. He rambles for hours, especially when he has a new made-for-TV movie in the works. He has the ability to ruin the most touching and affecting scenes with his stream-of-consciousness commentary. Additionally, Larry hates everything. He is one of those igonorant intellectualls who believes that old is good. This is coming from a man who claims to never go to the movies anymore. He will lull you to sleep with his stories and self-aggrandizing anecdotes. Stay Away. Stay Far Away. Not only his teaching style is bad, you will learn nothing about the history of the movies, and his lectures on the meaning of films are completely vague and superficial. If you want to get anything out of the class you must do the reading. And there is a lot of it. He teaches movies as if it were math. You will actually have to graph scenes of movies, and analyze them in an essay. Depending on your TA, the discussion sections vary in quality. HATE is the only word that can describe my feeling. If you are interested in Film Studies, take the course offered through the English department at Barnard.",,2 Midterm essays - easy but painstaking. A final 10-page paper.,1,2002-11-21 00:00:00
84734,2199,Avila is super passionate.  It will seem chaotic but it will pay off. ,10.1.25.51,Exams were helpful.,5,2024-01-11 12:29:41
4778,1814,"Very interesting! Irene is great, and she really cares about her students. This is the second course I took with her. She is absilutely the best teacher you can have.",,Light. Occasional homework. A semester long movie-project. Not too difficult and a lot of fun working on!,3,2003-02-21 00:00:00
12106,1079,"I totally agree with the other reviewer.  The title of the class sounds amazing, but, unfortunately, the class isn't.  I took this class after taking Introduction to American Government so I felt much more prepared than the other students.  Indeed, nearly 1/3 of the material covered matches the material in his Intro class.  So, if you're going to take the class, just take his introductory class and it'll be a breeze.  
However, even though the class itself is a breeze, be forewarned about the grading from TAs.  The TAs arbitrarily hand out grades on papers with no constructive criticism at all.  For example, you'll get a comment that says, ""This essay is superb.  Amazing work."" and get a B+.  Uhhh...ok. What was wrong with it? 
Grading aside, the class is still not interesting because everyone finds a lot of the material to be common sense.  All you really do in the class is learn fancy terms to put on the knowledge you already know.  But I guess that's just Political Science.  
So yeah, the class is pretty mediocre and, if you take it during the spring, you'll much rather want to lay out in the sun than go to his boring class. 

However, he's nice and is always willing to meet with you to discuss paper topics.  He's very responsive.  I have no idea what the other reviewers are talking about.  ",67.180.243.189,3 five-page papers and an in-class final.  ,2,2005-05-15 00:00:00
23179,6560,Doesn't teach the material at all. Instead made us do lots of readings on our textbook. taking his class is like self-studying,160.39.211.7,okay,2,2009-09-20 23:30:14
79223,1920,"I'd like to bring a more positive note to this course's reviews:

This class is an ""experience,"" meaning there it's not about memorizing some facts and vomiting them on a page, its more about what you take from his class. A previous reviewer mentioned they didn't learn much, but thats not the only type of learning. He assigns readings, which only serve to catch you up to speed with the bio side of the ethical debate: you do have to know some facts about the scenario to truly understand what ethical questions arise. Aside from that he expects you to show up to class, once a week, and engage in a discussion about the ethical dilemmas of said issue. 

Now, it is true that Prof Loike can get curt sometimes (he'll cut you off in the middle of a point and start talking about something totally different), but that's mainly because he's trying to guide the discussion to his points of interest. It can be rough listening to someone argue a point about what might happen with biotech if the science already proves that you can control that aspect. He often mentions taking his arguments ""with a grain of salt,"" which is true because he does mention some disagreeable opinions given columbia's liberal community. The readings don't always match up with the class content but he'd catch you up to speed at the beginning of class in that case. 

Take away message: take this class with an open mind and try to participate because that's what he likes. Don't take offense to how he may respond to your comments in class and engage anyway. Overall, it can be a rewarding experience and a great way to learn about the future of biology and medicine with a focus on the ethical questions that come out of it. ",160.39.144.235,"Weekly readings + discussion post @ ~100 words (you can get away without doing the readings, but it helps to understand what the technology is so you don't make obvious or irrelevant comments in class)
I think (3) paper assignments - all under 5 pages and generally not too taxing
One trip to a bioethical seminar
",3,2016-05-23 22:17:17
30093,1059,"Why Professor Mary Gordon does not have a gold nugget next to her name, I do not understand. I took this class my first year, and so far, no other English class here at Barnard/Columbia has lived up to it. Professor Gordon's lectures were intriguing and thought-provoking. I did not stop moving my pen to take notes, because everything she said was so pertinent and interesting! I still think about her lectures all the time. 

As a freshman taking this class, I was at first quite intimidated. However, I did not need to be. While the literature was definitely a challenge, Professor Gordon helped to make the works accessible to us. She understood that we would have difficulty with the literature and told us not to worry. When I arrived in class and listened to her lectures, the work magically seemed to make sense - I don't know how she did it! 

This is certainly a class that I will never forget, and I urge you to take this class or any class with Professor Gordon. ",160.39.125.18,"About a novel every three classes, difficult reading, but she understands that and does not expect you to come in having completely understood the work. An easy midterm IF you come to class (and why would you want to miss her incredible lectures anyway?). Three 1-2 page difficulty journals, where she literally expects you to rant about how hard the books are! A 6-8 page paper (you don't really need to have read the books in their entireties if you attended class). A take home final (basically a 4-6 page essay) with a choice of 1 out of 2 prompts. ",5,2014-10-01 02:27:10
3389,1391,"Although prof. Shankar seems like she'd be an interesting person to hang out with, she unfortunately doesn't lecture well. She reads her lectures from notes and basically sums up the articles we read for homework. She rarely takes questions and actively discourages us from asking more than two or three clarifications during a lecture. We don't discuss anything. She says it's due to class size, but I've had classes that size before with discussion. The midterm seemed easy but her grading was very picky. Taking over this class last minute couldn't have been easy, especially because the previous professor was rumored to be so excellent. Maybe prof. Shankar would handle a smaller class better, but I would not recommend taking a lecture-based class with her.",,,3,2002-11-08 00:00:00
3093,1213,"I have to say I beg to differ. I very much enjoyed Prof. Klein's class. Though the master text is dry and long and quite overwhelming, the lectures were interesting and interactive (so much as you could get for a 60-student class). She often told personal anecdotes, and centered the topic of discussion around what seemed to interest the class most. The only thing was, we never really were able to cover everything listed on the syllabus during lectures --though come exam time she would map out for you what you needed to know, and which sections of the text you should review that we didn't cover. Prof. Klein also happens to be a very nice lady, and quite accomodating to her students. It just bothered me the class began at 9:10 AM promptly, when students are not at their fullest intellectual capacity.",,"2 midterms, one final (non-cumulative) -- MC, fill-in the blanks, short answer -- plus a three-page reaction paper to a visit to Fountain House (a mental patient facility) mid-semester",3,2002-08-30 00:00:00
80428,9068,"Professor Stokes was one of the best professors (let alone teacher) I've had. She was engaging, funny, and so interesting. She really wanted to get to know everyone in the class. Not only was this class one of THE BEST classes, she really helped me with my speech writing and my ability to debate. She put her own twist on the games, which got everyone really into it. Also, she really wants you to do well: she'll meet with you whenever you'd like and you start off the class with an A! ",160.39.125.158,"3 Opeds, around two speeches per game, and 3 research assignments before each game (short answer questions). Very doable (and writing the speeches were always a lot of fun!) ",5,2017-12-12 23:42:34
79380,8842,"I LOVE MARTINA MIMS! Seriously, I've been recommending her to everyone who has yet to take ArtHum. She's really great at facilitating class discussions - I have no background in art/art history/analysis whatsoever, but I found it easy to say something of value in class. It's really relaxed, but I also learned a lot that I didn't think I was going to retain..and then I went to Italy and was able to pull from what she had talked about. Her grading is lenient, and she makes sure you know what to expect for the tests and papers so you're well prepared. 

Martina is great. She's understanding, intelligent, friendly, approachable, and great at teaching the subject. Take her if you can. If I could go back and take this class again, I would!",160.39.143.97,"Totally manageable. It's basically what the other person below described, but I only had to write 1 paper on a painting at the Met. There's also a group project - your group is assigned to analyze some museum/subject relevant to what we're learning (for example, analyzing the structure of the Guggenheim and how it adds to one's experience) and presenting it to the class. It's about a 10 minute presentation, so it's nothing to worry about.",4,2016-11-03 04:42:50
13693,4296,"This lady is very intelligent, and there is no doubt that she is passionate about her subject.  She enjoys teaching, and I believe that she is good at it.  She comes prepared and is, most of the time, very interesting.

That being said, I believe that the course itself is more difficult than one may, at first, expect.  I, as someone who had only minimally been exposed to Islamic history, had a much harder time remembering the details of the course than I had anticipated.  Think about it, you take thousands of years of vast amounts of history and shove it into one semester... not so easy (at least for me).  However, if you put a lot of time into the course, you can get an A.

All in all, she's a good professor who teaches a relatively difficult intro. course.",68.84.106.196,"midterm, final, extra credit paper",3,2006-01-06 00:00:00
29185,6910,"This was a great CC class, although I admittedly have none to compare it to. Discussions were either excellent or very dull, depending on how exhausted the students were (and how many of them fell asleep in class). Yogesh is also extremely intelligent and gives interesting lecture breaks in class. Grading was fair, exams and essays were pretty much straight out of class notes and discussion. As long as you do the readings and short, weekly response assignments you should get a lot out of the class. It is a good idea to write the responses with a purpose. It's a lot easier to talk in discussion if you already have an idea of what you want to say about the reading instead of coming up with stuff on the spot. 

The other reviewers are very mean and I'm not sure why. ",160.39.227.88,"Two essays: 5-10 pages each. 
Weekly response papers.
A lot of reading (typical CC)
Midterm and final: both are in-class and open note. ",3,2014-01-23 00:12:27
26807,4479,"Stockwell's class was very dry and his lecturing style is boring, but he's very straightforward, clear, and concise. Also, although he provides his PPT slides online, he leaves many blank slides with just a title, and he actually fills it in during class. Stockwell uses a projector for his slides - he doesn't use a computer powerpoint in class, so he writes on the slides, projected onto the screen, so you just copy him on your printed out slides. This forces you to pay attention and gives some incentive for going to class (although you could always just copy a friend's slides).

Besides that, you basically don't need to take notes on anything unless he writes it on the slides himself. So it's very straightforward. Plus, what he quizzes on is all found in the slides. I probably averaged a 9/10 for Stockwell's 4 quizzes and I never touched the book...and to give you an idea...the average for all 4 quizzes ranged from a high 6 to a 9...so I'd say I did pretty well by never reading the book. Plus, the things I missed it was just cause it was some tiny detail or cause I didn't explain something clearly...not because I was lacking info from the book. 

A HUGE word of advice: make sure you understand EVERYTHING on the slides. You'll end up with 11 lectures...30 slides each about...of information, so that seems like a lot, but remember that many slides are just pictures or sometimes random, fun stuff....The biosynthesis, krebs cycle, etc. that's intensive, but the later lectures (lectures 6-11) are pretty light and just require understanding and not too much memorization. Everything however can be understood from the slides except 1 or 2 things, so make sure you KNOW AND UNDERSTAND those 1 or 2 things and go ask Stockwell in office hours.

For our final, he tested us on Cytochrome P450 Hydroxylation, and we only had 2 slides on it that were very uninformative and stockwell basically said 2 sentences about it in class...but that was one of the 3 mechanisms on the final. To be fair, it was on our practice test but there was stuff never mentioned in class (like IGF receptors in mice) on the practice final so everyone assumed that CP450 hydroxylation was talked about in detail the previous year but for our test, it wouldn't be on it since he basically skipped over it. big mistake.

You'll get 1 or 2 things like that, and if you can't understand it from the slides, go to office hours!

The mean grade is a B and that's basically a fair assessment of the difficulty of this 4 point class. I think if you put in enough effort, you can guarantee an A-. It's not like Lambert's Orgo class where even if you put in an insane amount of effort, for some people, unfortunately, it only guarantees a B.",71.135.186.211,semi heavy? better than Tong's cause you don't need the book info.,3,2012-01-02 04:14:29
78648,9003,"Don't take this class. Mawhinney's impression in class is that of someone that cares a lot about the subject and is overall responsible.  Too bad that's not the case.  He takes about a week to get any given problem set out, which has its ups and downs. It probably led to larger problem sets, but the guy intended to give us 8 to 10 projects (each of the ones we DID have took 10-20 hours).  The problem sets are riddled with typos that, if called out on, he'll duly ignore. He doesn't respond to emails or show up to office hours despite urging everyone to come to him for help.  

He doesn't teach anyone to code, which, although I came in pretty good at it, defeats part of the purpose of this course.  He has short recitations on Fridays that give you a crash course in C that showed up scarcely on two of the problem sets.  His lectures are decent, but the content has nothing to do with the work you're expected to do.  He gives you a week or less to code something, which isn't kosher for gigantic programming projects.  The problem sets, aside from the typos, are loaded with ambiguity as to what to do.  The best parts are when he's flat out wrong as in the fourth and fifth one where he makes erroneous assumptions about the calculation of energy or giving you an algorithm for symmetric matrices to run on matrices that aren't symmetric.  When approached with some questions about the last problem set, he flat out admitted he didn't do his own problem set and that a lot of the assumptions he made as to how to do it didn't hold up.  On top of that, it was about PDE's and he didn't teach us anything about how to handle boundary conditions.

The icing on the cake is that he gave us a problem set due in the middle of reading week. The day after, he gave us a ""cumulative"" final programming project that was about one topic, and it was something that he didn't talk about at all in the class and that took ~15-20 hours during finals week.  

Flat out the worst class I ever took in the department. I'm sure his 4081 class, given the 5 undergrads still in this 4080 class, will be a raging success next year.",209.2.231.91,"A lot. 5 projects though, now that he has ours written up, he'll probably hit his 8-10 mark. About 20 hours each.  Final project about the same length assigned during reading week and due during finals week. ",2,2015-05-10 05:55:13
84141,18628,"Let me preface by saying that I SUCK at math. I never took Calculus in high school (underfunded public school), I never did actual math work in high school, and the Calculus I course I took at Columbia (Barnard) was heavily group work focused and I forgot everything after immediately (I had Piechnik, who was amazing and an easy A because of how grading worked out + group work). Regardless, I went into Calculus III absolutely terrified. It was rough for me. BUT, I got a B+ at the end of the semester, which I am VERY proud of, considering I got around a 42 on the first midterm and worked my ass off after that.

Sisi's class was well-structured but straightforward. She uploaded all of her lectures (handwritten notes) before every class, and she followed the notes during each lecture. She'd write the problems and explain the process behind it. I think she has dry humor (which I actually enjoyed), but she's relatively straightforward. Her office hours were also very chill, and you could bring any question from the lectures or PSets and ask her for help and she'd redo them on the board or give you hints. I mostly went to the TA office hours on Thursdays (because her PSets would be due on Thursday nights), and went to Sisi before midterms or finals. Sisi talks really fast and writes really fast too, but is very eager to answer questions DURING the lecture, so you can always ask clarifying questions whenever you're confused. Before she introduces a new unit or topic, she does a quick ""Calculus I"" review of the concept and then applies it to Calculus III, which I found very helpful. She likes to say that a lot of it is intuition, but pry a little more and she'll break a problem down and explain in multiple different ways. Some of my classmates didn't like that she wouldn't elaborate a lot more than she did, but I found her to be very helpful.


You can either not go to her lectures and self-study exclusively from her notes, or you can go for topics that you don't understand. I'd also supplement with YouTube videos (Professor Leonard was helpful for visualizing the Calculus III ""space). She also follows the standard Calculus III syllabus, so there aren't any surprises there. She's also very good with emails, and responds pretty fast! (Either same day or the next day).",10.1.40.114,"Covered Chapters 12, 13, and 14 from the James Stewart Early Transcendentals textbook (vectors, geometry of space, vector functions, functions of several variables and partial derivatives, Lagrange Multipliers). 2 midterms and a final. 11 HW due weekly on Thursdays via Gradescope (graded by TAs). Late HW not accepted for any reason, but you get 2 drops. HW has 9 problems each, but she does have part a, part b, part c, etc. for some of them. HW 20%, Worst Midterm 10%, Better Midterm 30%, Final 40%. Grading was fair for HW, if you had a problem with your exam, you can always go to her OH. She also lets you see your midterms whenever and has them on hand. 

I spent A LOT of time studying for this class, and honestly it whipped me into shape and prepared me/gave me the fundamentals of HOW to study.  Most of my time was spent at afternoon-evening Thursday Office Hours until the PSet was due, but the little community we had there was great. I'd definitely recommend Sisi as a reliable professor. ",4,2023-09-06 13:00:55
22185,2544,"The first day of class Professor Cannon told us we should expect to be spending at least 10 hours a week doing work for the course. I thought he was joking. HE WAS NOT. This is a great class and he's pretty good at explaining concepts (if you pay attention), and he's understanding about extensions and going over certain topics more in-depth if the class needs it. But the weekly assignments were pretty difficult and/or very time-consuming. You MUST start each assignment at least 4-5 days before the due date, because you will run into problems with your programs and you need time to meet with the TA's. I found that many students taking the class had prior programming experience and they found it easier (and messed up the curve). But for the rest of us it was a grueling learning experience. I'm glad to have taken it but you need to invest time, no joke.",74.186.194.127,"Weekly assignments, alternating between theory and programming. One midterm and one final. The average for the midterm was like 87 or something. The final was harder. STUDY.",2,2009-01-11 13:08:41
12672,4200,"Lynn is an exceptional teacher.  I took this course thinking about becoming an art history major, and now I definitely want to become one.  She is extremely knowledgable, but presents the material in a way that caters to all her students, no matter what year or major.  The class was enjoyable, fun, and definitely the most fulfilling class I have taken at Columbia.  ",216.86.214.50,"A short 2 page response paper and then a 15-20 page research paper.  No homework, midterm, or final.  At first I was intimidated by the final paper, but i actually enjoyed the research and learning how to gather material to create my own thesis.",4,2005-08-26 00:00:00
